Game ID,Game Name,Platform,Genre,Release Date,Sales (Million $),Player Count (Million),Region,Age Group,Gender,Rating
GAME35605,Probably into.,Xbox,RPG,2023-04-14,27.35,33.35,Australia,36-45,Female,6
GAME35606,Face other.,Xbox,Strategy,2021-08-23,11.27,23.1,Asia,10-18,Female,2
GAME35607,Idea arrive concern.,Xbox,RPG,2024-07-31,71.66,5.68,Asia,26-35,Female,4
GAME35608,President.,Xbox,Shooter,2022-03-01,56.1,19.42,Asia,10-18,Female,6
GAME35609,Politics finish.,Mobile,Sports,2017-07-16,52.15,7.96,Australia,26-35,Male,7
GAME35610,Reach skill.,Nintendo Switch,RPG,2020-06-30,14.71,19.72,Australia,46+,Male,2
GAME35611,Really trip civil.,PS5,Sports,2019-02-15,5.97,7.16,North America,36-45,Male,6
GAME35612,Establish.,PS5,RPG,2023-07-25,75.2,18.11,Asia,36-45,Male,9
GAME35613,Senior they.,Xbox,Sports,2021-10-29,16.67,43.21,North America,46+,Male,6
GAME35614,Mention catch.,PS5,Sports,2024-03-12,63.84,11.5,Australia,36-45,Female,8
GAME35615,Modern interview.,Mobile,Sports,2019-07-27,47.95,38.13,South America,46+,Male,7
GAME35616,Yet drop create.,PS5,Sports,2023-06-26,81.6,20.8,Australia,19-25,Female,9
GAME35617,Try south.,Mobile,RPG,2017-01-20,5.48,36.69,North America,46+,Male,6
GAME35618,Much or.,Xbox,Strategy,2023-04-27,60.93,6.99,Australia,46+,Female,6
GAME35619,Fight admit.,Mobile,Shooter,2023-04-23,80.3,16.92,Asia,36-45,Male,5
GAME35620,Us center right offer.,PS5,Shooter,2014-12-24,24.67,22.5,Australia,10-18,Male,9
GAME35621,Matter today business.,PC,Action,2020-08-15,96.48,9.51,Asia,46+,Male,6
GAME35622,Hit score environmental.,Xbox,Sports,2020-11-24,9.47,31.69,Europe,46+,Female,9
GAME35623,Pay good.,Nintendo Switch,Adventure,2019-09-28,75.73,34.78,Europe,10-18,Female,2
GAME35624,Activity help.,Nintendo Switch,Strategy,2018-01-15,84.4,43.41,Europe,36-45,Male,5
GAME35625,Away particular.,Mobile,Adventure,2022-10-26,91.71,17.28,South America,26-35,Male,10
GAME35626,Early.,Nintendo Switch,Sports,2021-04-15,85.39,42.58,North America,46+,Male,3
GAME35627,Attention party.,PS5,Strategy,2020-01-19,50.69,37.19,Asia,26-35,Male,8
GAME35628,Price face our.,PC,Action,2016-07-11,21.1,23.09,Australia,36-45,Male,1
GAME35629,Raise popular.,Mobile,Action,2023-10-21,20.17,3.65,Asia,10-18,Female,6
GAME35630,Participant perhaps evidence.,Nintendo Switch,Sports,2023-07-11,49.48,41.29,Europe,46+,Male,2
GAME35631,Glass produce put.,Xbox,RPG,2022-11-11,55.44,48.37,Australia,36-45,Female,6
GAME35632,Skill recent.,PS5,Shooter,2014-10-02,52.74,21.09,North America,26-35,Male,6
GAME35633,Career onto until.,Mobile,RPG,2016-08-23,98.55,46.51,Asia,46+,Female,8
GAME35634,Soon gun.,PC,RPG,2019-05-01,50.56,21.81,Europe,19-25,Male,6
GAME35635,Under wonder.,Mobile,Action,2020-07-26,58.98,25.38,Europe,19-25,Female,7
GAME35636,Other allow unit no.,Nintendo Switch,Strategy,2020-10-15,16.44,24.02,North America,26-35,Male,4
GAME35637,Interest kid.,PS5,Adventure,2021-03-09,76.1,17.16,Europe,46+,Female,3
GAME35638,Own play though.,Mobile,Action,2018-12-31,37.53,17.95,Australia,46+,Male,10
GAME35639,Pay pull street.,Mobile,Sports,2017-05-20,85.87,36.16,Australia,19-25,Female,2
GAME35640,Me prepare.,Xbox,RPG,2015-09-10,44.47,39.71,Europe,10-18,Male,10
GAME35641,Miss.,Xbox,Action,2022-07-17,87.31,0.38,Australia,46+,Male,9
GAME35642,Until task.,PC,Action,2023-05-02,26.73,6.88,Europe,46+,Female,1
GAME35643,Popular political book.,Mobile,Sports,2020-06-05,18.97,35.19,Europe,36-45,Male,3
GAME35644,Election pick mean.,Xbox,Action,2018-12-14,81.16,7.66,Europe,10-18,Male,1
GAME35645,Responsibility whose.,Xbox,Shooter,2022-09-20,51.4,28.47,South America,10-18,Male,6
GAME35646,Always population.,PC,Sports,2018-12-22,6.62,7.64,South America,26-35,Male,9
GAME35647,They on civil.,PS5,RPG,2018-11-27,54.14,29.89,Asia,36-45,Female,5
GAME35648,Hotel Democrat.,Nintendo Switch,Shooter,2018-06-04,18.53,35.47,Australia,26-35,Female,10
GAME35649,Hundred stock blue.,Xbox,Sports,2021-06-03,37.93,36.36,North America,10-18,Female,1
GAME35650,Management base.,PC,Shooter,2023-11-12,84.65,41.33,Australia,26-35,Female,1
GAME35651,Audience.,PC,RPG,2023-04-17,7.86,42.66,South America,36-45,Male,9
GAME35652,Hundred blood.,Xbox,Strategy,2021-12-18,93.23,47.11,North America,19-25,Female,9
GAME35653,Down tell.,Mobile,Adventure,2015-10-23,46.75,20.14,Australia,10-18,Female,4
GAME35654,Appear fill ask PM.,PC,Action,2020-03-29,35.65,49.8,Australia,46+,Male,5
GAME35655,Military stand throw.,PS5,Shooter,2022-04-28,59.37,13.6,North America,36-45,Male,2
GAME35656,Difficult candidate anyone.,Nintendo Switch,RPG,2016-07-20,86.94,16.75,Australia,36-45,Male,10
GAME35657,More here character.,PS5,Shooter,2023-05-12,55.69,28.3,Australia,26-35,Male,2
GAME35658,Necessary laugh ok.,Mobile,Sports,2018-11-08,85.22,6.38,North America,19-25,Male,1
GAME35659,Red establish night.,Xbox,RPG,2015-12-24,49.67,22.36,Europe,10-18,Male,10
GAME35660,Understand life leave.,PS5,Shooter,2020-05-29,23.22,43.06,South America,10-18,Female,10
GAME35661,Design not born.,Nintendo Switch,Shooter,2023-04-11,67.14,4.88,Asia,26-35,Male,6
GAME35662,Push way reflect.,Nintendo Switch,RPG,2014-12-01,32.93,49.11,Europe,46+,Male,5
GAME35663,Seven around.,PC,Sports,2023-05-24,69.85,23.84,South America,46+,Male,7
GAME35664,Social gun.,PS5,Strategy,2021-04-16,5.21,24.7,North America,36-45,Female,10
GAME35665,Push.,Nintendo Switch,Sports,2017-05-03,6.61,8.14,Asia,10-18,Male,1
GAME35666,Cultural how.,Xbox,RPG,2016-05-08,62.36,19.12,Australia,19-25,Male,1
GAME35667,Example though fund matter.,Nintendo Switch,Adventure,2022-01-24,57.9,7.58,Australia,26-35,Female,1
GAME35668,Beautiful manager.,PS5,Action,2017-05-12,62.65,15.15,Australia,10-18,Female,8
GAME35669,Time late he example.,Nintendo Switch,Strategy,2022-10-22,77.05,31.15,Asia,36-45,Male,10
GAME35670,Common little back season.,Mobile,Sports,2017-08-25,94.67,2.31,South America,10-18,Male,1
GAME35671,Project newspaper artist.,PC,Adventure,2020-05-10,72.35,0.42,Australia,19-25,Male,9
GAME35672,Seek hot power.,Nintendo Switch,Sports,2018-08-10,1.43,37.18,Europe,36-45,Male,8
GAME35673,Fish quite land.,PC,Action,2018-08-12,66.99,13.13,South America,19-25,Male,8
GAME35674,Reach direction model.,Mobile,Adventure,2021-04-26,80.89,12.1,Asia,10-18,Male,8
GAME35675,Grow change along even.,PC,RPG,2015-04-05,93.69,30.96,North America,46+,Male,5
GAME35676,Officer ago others case.,Nintendo Switch,Shooter,2021-11-20,20.88,17.02,Australia,10-18,Female,2
GAME35677,Police.,Xbox,Strategy,2015-10-16,16.19,31.81,North America,36-45,Female,2
GAME35678,Themselves project step.,Xbox,Shooter,2018-04-20,29.71,17.82,Australia,36-45,Female,10
GAME35679,Reason why.,Xbox,Action,2019-09-23,32.56,27.28,Australia,36-45,Female,7
GAME35680,Mother truth.,PS5,RPG,2018-12-21,60.52,31.96,Europe,36-45,Female,1
GAME35681,Word data local future.,PC,Adventure,2021-01-27,77.73,7.26,North America,36-45,Female,9
GAME35682,Station perhaps attack.,PC,Shooter,2023-04-11,64.54,43.45,Europe,19-25,Female,9
GAME35683,Defense fall.,Xbox,Action,2020-04-15,52.68,19.08,North America,46+,Male,1
GAME35684,Conference kind.,PS5,Action,2023-02-15,51.58,11.25,Asia,26-35,Male,9
GAME35685,Cut sing.,Mobile,Strategy,2021-07-07,12.82,30.92,South America,26-35,Male,2
GAME35686,Onto develop.,PC,Sports,2019-03-03,88.28,3.81,Australia,36-45,Male,7
GAME35687,Care agency individual Mrs.,PS5,Sports,2020-09-21,37.16,31.56,North America,36-45,Male,6
GAME35688,Size imagine rock.,PC,Adventure,2015-06-23,0.63,19.74,Europe,46+,Female,4
GAME35689,All moment.,Xbox,Action,2022-11-05,87.74,11.89,North America,36-45,Male,4
GAME35690,Whatever almost strategy.,Nintendo Switch,Adventure,2016-10-26,11.95,43.7,Asia,26-35,Male,1
GAME35691,Off either.,Nintendo Switch,Sports,2021-08-10,55.19,43.23,North America,36-45,Female,7
GAME35692,Do evening.,Xbox,Strategy,2020-08-03,68.05,1.48,North America,26-35,Male,2
GAME35693,Less.,Xbox,RPG,2014-12-06,27.4,7.87,Asia,26-35,Male,9
GAME35694,Guess address arm.,Mobile,RPG,2022-01-22,21.04,1.58,North America,26-35,Female,9
GAME35695,These manager though.,Xbox,Action,2023-05-27,90.75,49.44,Australia,36-45,Female,7
GAME35696,Effect research.,PS5,Shooter,2023-03-15,26.4,16.88,Asia,46+,Female,3
GAME35697,Fact western.,PC,RPG,2020-12-09,98.48,38.25,South America,19-25,Male,4
GAME35698,Arm free.,Xbox,Action,2020-10-03,64.8,49.58,Europe,10-18,Female,7
GAME35699,Story.,PS5,Sports,2015-12-22,11.55,16.47,Australia,19-25,Female,4
GAME35700,Deep both.,Xbox,Strategy,2015-05-21,87.21,23.0,Asia,36-45,Male,2
GAME35701,Close.,PS5,Shooter,2022-01-21,0.58,4.46,Asia,46+,Female,6
GAME35702,Father significant seek.,Nintendo Switch,Strategy,2015-08-28,97.34,22.98,Europe,46+,Male,8
GAME35703,Apply without art.,Xbox,Strategy,2019-04-01,28.77,18.14,North America,19-25,Male,4
GAME35704,Reduce certain.,Nintendo Switch,Strategy,2016-04-25,37.93,34.48,Europe,19-25,Female,2
GAME35705,Seem simply.,Xbox,Shooter,2017-02-02,51.56,27.11,Asia,46+,Female,2
GAME35706,Boy then television.,Mobile,Strategy,2018-04-14,37.14,3.83,Asia,36-45,Male,1
GAME35707,Maintain training question.,PC,RPG,2017-04-14,60.61,32.07,South America,10-18,Female,9
GAME35708,Keep increase court.,PS5,Shooter,2024-02-09,98.65,8.38,Asia,10-18,Male,1
GAME35709,Team your.,PC,RPG,2017-12-11,71.15,35.08,North America,10-18,Male,10
GAME35710,Bring different.,Nintendo Switch,Shooter,2014-11-26,38.11,33.64,Australia,36-45,Female,5
GAME35711,Forget statement family.,PS5,Shooter,2020-12-14,72.22,6.48,North America,26-35,Male,7
GAME35712,Require.,Nintendo Switch,Sports,2020-02-15,73.99,21.61,North America,10-18,Male,5
GAME35713,Table thing.,Xbox,Strategy,2017-06-16,93.68,34.18,South America,46+,Female,9
GAME35714,Back official.,Xbox,Adventure,2021-01-14,66.92,10.2,Europe,19-25,Female,6
GAME35715,Day up.,Mobile,Adventure,2020-01-23,38.92,37.6,Europe,19-25,Female,1
GAME35716,Ahead family democratic.,PS5,RPG,2023-07-04,0.6,19.7,Asia,19-25,Male,10
GAME35717,Rest food.,Xbox,Action,2024-06-04,77.88,15.43,North America,46+,Male,9
GAME35718,Sound hundred dog.,Xbox,Adventure,2018-11-29,53.17,19.67,South America,46+,Female,2
GAME35719,Size network.,PS5,Strategy,2023-04-18,70.81,26.78,South America,36-45,Male,7
GAME35720,Result week.,Nintendo Switch,Strategy,2016-12-24,4.13,35.97,Asia,10-18,Male,9
GAME35721,Public.,PC,Sports,2023-01-23,47.55,3.69,Australia,26-35,Male,3
GAME35722,Hope hour.,Nintendo Switch,Adventure,2024-03-15,38.37,42.98,South America,26-35,Male,5
GAME35723,Believe leave fish learn.,Mobile,Action,2021-08-12,5.33,28.81,North America,46+,Female,9
GAME35724,Together process.,Nintendo Switch,Sports,2017-02-08,71.05,35.0,Australia,19-25,Female,1
GAME35725,Method level college.,PC,Strategy,2021-07-03,89.99,16.52,Australia,19-25,Male,3
GAME35726,Whether clear.,Xbox,Sports,2016-06-20,27.31,2.05,Asia,19-25,Female,2
GAME35727,List change ago.,PC,RPG,2018-01-17,36.3,3.99,Asia,36-45,Male,6
GAME35728,Girl society loss.,Nintendo Switch,Action,2016-04-07,98.6,28.05,Europe,36-45,Male,8
GAME35729,Though laugh.,PC,Adventure,2019-06-04,41.3,3.45,Europe,19-25,Female,10
GAME35730,Young.,Nintendo Switch,Shooter,2017-01-18,42.55,17.03,South America,46+,Female,6
GAME35731,Second deep.,Nintendo Switch,Adventure,2021-09-05,25.74,35.73,South America,26-35,Female,4
GAME35732,Keep trip.,PC,Shooter,2023-03-07,57.44,38.18,Europe,10-18,Female,9
GAME35733,Step year agree process.,PC,RPG,2024-07-08,94.93,13.94,South America,46+,Male,6
GAME35734,Federal long.,Xbox,Strategy,2024-04-27,49.16,12.37,Asia,36-45,Male,2
GAME35735,Condition whatever.,PS5,Sports,2017-01-15,0.67,34.42,Australia,10-18,Female,4
GAME35736,Season specific save.,PC,Action,2017-09-18,38.01,29.49,Australia,46+,Male,8
GAME35737,Until.,Nintendo Switch,Sports,2017-06-20,43.01,19.68,Europe,36-45,Female,10
GAME35738,Treat finish.,Xbox,Action,2015-02-01,70.42,1.6,North America,26-35,Male,7
GAME35739,Successful deal.,PC,RPG,2016-10-08,70.05,20.67,North America,26-35,Male,3
GAME35740,Fight ask bed late.,Mobile,Shooter,2024-03-15,63.07,18.57,Europe,19-25,Female,1
GAME35741,Project among.,PC,Shooter,2022-04-19,35.16,34.2,South America,10-18,Female,6
GAME35742,Lay culture act.,Mobile,Adventure,2020-08-20,14.53,34.98,Asia,26-35,Male,7
GAME35743,Treatment level.,Nintendo Switch,RPG,2022-10-02,74.98,46.98,Australia,46+,Male,9
GAME35744,Model single.,PS5,Shooter,2017-08-05,75.27,46.46,Europe,19-25,Female,6
GAME35745,Those.,PC,Action,2014-10-28,99.63,21.47,Europe,26-35,Male,6
GAME35746,Bad our different.,PS5,Strategy,2015-08-23,36.78,41.05,South America,46+,Male,4
GAME35747,Mother south onto.,Nintendo Switch,Shooter,2015-09-02,3.13,4.23,Asia,19-25,Female,1
GAME35748,Item evidence who.,PC,Adventure,2017-12-18,21.65,5.8,North America,46+,Male,2
GAME35749,Actually pressure president source.,PC,Strategy,2023-11-19,82.29,9.23,Europe,46+,Female,2
GAME35750,Fill.,Nintendo Switch,Sports,2024-01-21,30.9,39.02,North America,36-45,Male,9
GAME35751,Thank control.,PS5,Adventure,2019-05-20,75.27,19.38,North America,10-18,Female,9
GAME35752,Production door agency.,PS5,Shooter,2015-09-21,17.88,48.12,Asia,36-45,Male,7
GAME35753,Until support trip.,Xbox,Strategy,2017-05-17,27.01,26.5,Australia,46+,Female,8
GAME35754,Buy however institution.,PS5,Shooter,2019-05-19,82.62,31.65,Europe,36-45,Female,5
GAME35755,Hotel.,Xbox,Shooter,2018-04-03,42.02,46.99,Australia,10-18,Male,8
GAME35756,Beautiful international.,Xbox,Strategy,2015-02-27,95.06,14.54,Australia,19-25,Female,1
GAME35757,Eye firm their.,Nintendo Switch,Action,2021-01-07,23.58,23.15,South America,36-45,Male,8
GAME35758,Pretty purpose main.,PS5,RPG,2016-06-10,84.7,10.73,North America,46+,Female,10
GAME35759,Eight anything spend.,Nintendo Switch,Shooter,2017-03-10,13.34,14.95,Asia,26-35,Female,6
GAME35760,Man place.,Mobile,Strategy,2016-07-31,27.98,36.21,North America,26-35,Male,7
GAME35761,Computer choice example.,Nintendo Switch,RPG,2018-02-17,39.27,0.86,Asia,26-35,Male,10
GAME35762,Citizen relationship.,Xbox,Action,2022-02-14,2.8,24.85,South America,10-18,Male,3
GAME35763,Also.,PC,Action,2020-01-05,22.95,13.22,Australia,36-45,Female,6
GAME35764,Sell rate.,PC,Sports,2016-04-08,93.1,49.65,South America,26-35,Female,10
GAME35765,Attorney.,PS5,Strategy,2023-11-17,33.97,5.61,Europe,10-18,Female,6
GAME35766,Age until.,PC,Action,2017-06-15,88.35,26.53,Europe,10-18,Male,1
GAME35767,Onto each arrive suffer.,Mobile,Sports,2014-12-08,22.24,46.79,North America,46+,Male,6
GAME35768,Concern meeting thank.,PC,Adventure,2020-08-05,9.4,41.52,Asia,36-45,Female,9
GAME35769,Option already nothing.,Nintendo Switch,Sports,2017-11-04,32.53,32.61,Europe,46+,Female,3
GAME35770,Lose near.,Mobile,Shooter,2023-11-23,58.21,7.81,Europe,26-35,Female,5
GAME35771,Now one now specific.,PS5,Shooter,2020-08-19,8.25,35.48,Europe,26-35,Female,6
GAME35772,South you school second.,PS5,Action,2015-03-03,80.4,43.25,Europe,26-35,Female,3
GAME35773,Necessary structure drive.,PS5,Shooter,2016-04-25,74.14,6.18,Europe,10-18,Female,1
GAME35774,Away learn yeah.,Xbox,Strategy,2018-05-16,81.46,45.94,Asia,26-35,Male,7
GAME35775,Race game up.,Nintendo Switch,Strategy,2015-03-25,85.09,19.76,Australia,26-35,Female,9
GAME35776,Trial Mr.,PS5,Strategy,2016-03-23,67.52,21.88,Asia,46+,Male,4
GAME35777,Federal interesting fly.,PS5,Strategy,2021-01-26,66.42,24.21,Asia,26-35,Male,6
GAME35778,Challenge remember real.,Xbox,RPG,2022-01-08,60.82,19.76,Australia,46+,Female,7
GAME35779,Little knowledge.,PS5,Action,2024-07-31,92.09,7.39,Europe,10-18,Female,4
GAME35780,Computer piece.,PC,Adventure,2020-12-01,99.06,33.11,North America,46+,Male,10
GAME35781,Dog probably hand different.,Xbox,Sports,2018-04-03,93.14,44.14,Europe,19-25,Female,2
GAME35782,Pressure reduce weight.,PC,Adventure,2022-10-28,83.46,6.65,South America,19-25,Male,5
GAME35783,Lawyer Republican.,PC,Shooter,2018-02-21,22.17,42.44,Europe,36-45,Female,2
GAME35784,Go pretty keep.,Xbox,Shooter,2014-11-08,21.87,36.26,North America,46+,Female,8
GAME35785,Spring.,Mobile,Strategy,2019-05-24,94.12,10.96,South America,19-25,Female,10
GAME35786,Mind pay.,PS5,RPG,2020-05-28,37.35,9.54,North America,46+,Male,3
GAME35787,Over business large.,Xbox,Action,2022-11-15,24.6,20.53,South America,19-25,Female,1
GAME35788,Pass become reach.,PC,RPG,2024-06-11,65.73,13.91,Asia,10-18,Male,5
GAME35789,Edge pressure thing.,PS5,RPG,2020-12-01,9.8,26.06,Asia,46+,Male,10
GAME35790,Or every entire.,PC,Sports,2024-05-29,89.21,41.13,South America,10-18,Male,1
GAME35791,Ready bad political factor.,Xbox,Sports,2014-10-27,71.74,20.72,North America,26-35,Male,3
GAME35792,Consider.,PC,Sports,2018-10-09,65.1,2.72,Australia,19-25,Female,1
GAME35793,Seven laugh sea.,PS5,Sports,2017-05-11,10.99,37.0,South America,19-25,Male,10
GAME35794,Movement million.,Nintendo Switch,RPG,2021-03-07,9.43,43.99,North America,10-18,Male,1
GAME35795,Style tonight.,Mobile,Adventure,2015-08-29,63.92,28.77,Europe,36-45,Female,3
GAME35796,Fine behind address.,PS5,Strategy,2024-01-16,66.89,0.32,North America,46+,Female,7
GAME35797,Beat television data try.,Nintendo Switch,Adventure,2021-06-25,84.51,18.08,Asia,10-18,Male,7
GAME35798,Watch control buy.,Nintendo Switch,Action,2019-04-22,10.3,40.64,Europe,26-35,Female,1
GAME35799,Sister service.,Mobile,RPG,2017-01-07,29.75,41.51,Australia,36-45,Male,7
GAME35800,Stay serve.,Xbox,Adventure,2020-04-24,24.27,6.56,Asia,46+,Female,10
GAME35801,Minute main.,Xbox,Adventure,2017-10-20,44.0,41.56,Australia,26-35,Female,4
GAME35802,Several executive task.,Mobile,Adventure,2023-12-28,50.55,25.8,Asia,26-35,Female,6
GAME35803,Southern community type.,PC,Adventure,2017-03-24,79.83,9.53,Australia,10-18,Male,3
GAME35804,Public.,Xbox,Sports,2024-08-23,15.21,26.83,Asia,36-45,Female,6
GAME35805,Plant physical call.,Xbox,Strategy,2018-09-05,49.91,13.81,Australia,26-35,Female,8
GAME35806,Along near often.,Nintendo Switch,Shooter,2022-01-01,4.27,42.53,North America,26-35,Female,3
GAME35807,Forget situation.,PC,RPG,2022-10-22,51.46,21.3,Australia,46+,Female,2
GAME35808,Number take help.,PC,Sports,2016-09-11,79.9,4.66,Australia,19-25,Female,4
GAME35809,Argue option image.,Mobile,Sports,2021-07-04,41.07,7.89,North America,36-45,Female,6
GAME35810,Fear spend hour.,Nintendo Switch,Strategy,2017-08-19,42.98,42.86,Europe,19-25,Female,9
GAME35811,Travel final company.,PS5,Strategy,2021-06-14,19.09,16.92,Australia,26-35,Male,3
GAME35812,Moment my design.,Mobile,RPG,2015-01-26,47.74,45.33,Europe,36-45,Male,10
GAME35813,Positive rock reach.,Mobile,Strategy,2015-10-01,54.71,15.0,Europe,26-35,Female,6
GAME35814,Risk natural six.,PC,Sports,2024-08-19,29.37,37.23,Australia,36-45,Male,7
GAME35815,With level face.,PC,Strategy,2023-04-01,97.51,48.33,South America,46+,Female,3
GAME35816,None mean.,PS5,Strategy,2021-04-14,2.94,3.06,Australia,10-18,Male,7
GAME35817,Almost science.,Xbox,Sports,2017-11-17,5.74,8.01,Europe,10-18,Female,1
GAME35818,Send there debate.,PS5,Shooter,2015-11-27,11.43,38.35,Europe,26-35,Male,6
GAME35819,Seven city.,Nintendo Switch,RPG,2023-11-27,11.98,46.52,Australia,26-35,Male,6
GAME35820,Husband its.,PC,Adventure,2024-05-21,51.18,24.3,Europe,46+,Female,8
GAME35821,Suffer decide.,Nintendo Switch,Shooter,2019-02-02,47.95,16.53,North America,26-35,Male,3
GAME35822,Above discover.,Nintendo Switch,Shooter,2021-03-28,92.61,39.13,Europe,26-35,Male,1
GAME35823,Long democratic range.,Xbox,Action,2022-03-30,22.77,28.05,North America,19-25,Female,1
GAME35824,Age individual could.,Mobile,Adventure,2017-06-14,19.23,28.35,Asia,10-18,Male,10
GAME35825,Throw option feeling.,Mobile,Sports,2021-10-29,58.63,20.92,Europe,19-25,Male,8
GAME35826,Ready early support.,Xbox,RPG,2018-11-16,77.82,8.68,Europe,10-18,Male,5
GAME35827,Finish ok win.,Xbox,Shooter,2015-11-15,2.69,43.87,Asia,19-25,Male,7
GAME35828,Chair season.,Xbox,Shooter,2021-07-28,93.55,9.55,South America,36-45,Female,3
GAME35829,Turn pressure cut.,PS5,Adventure,2023-11-18,85.51,4.63,Australia,36-45,Female,6
GAME35830,Hit event note.,PS5,Strategy,2018-09-27,48.49,14.92,Australia,36-45,Male,5
GAME35831,Adult.,PC,Sports,2018-07-21,69.82,27.26,Europe,36-45,Male,3
GAME35832,Become well smile.,Xbox,Sports,2018-07-11,7.44,9.34,North America,19-25,Female,9
GAME35833,Court officer.,PC,Sports,2023-11-20,72.62,31.44,Asia,46+,Male,2
GAME35834,Nation break ball.,Xbox,Shooter,2017-05-19,11.92,31.31,South America,19-25,Female,6
GAME35835,Money south decide them.,Mobile,Adventure,2015-07-09,72.14,47.99,Australia,19-25,Female,1
GAME35836,Evidence street computer.,PS5,Strategy,2020-01-02,33.27,9.58,Asia,36-45,Male,7
GAME35837,Eye the.,Nintendo Switch,Sports,2019-01-01,43.32,7.91,Europe,36-45,Male,1
GAME35838,Understand.,Xbox,Action,2019-06-13,40.14,49.68,Asia,10-18,Male,1
GAME35839,Us although from.,Xbox,Strategy,2017-07-18,33.86,38.46,North America,26-35,Male,9
GAME35840,Music way.,Mobile,Sports,2024-01-31,84.37,30.63,Europe,19-25,Female,9
GAME35841,Represent.,PC,Action,2017-09-27,79.24,42.73,North America,19-25,Male,9
GAME35842,Describe line determine administration.,Xbox,Action,2023-09-30,37.96,14.79,North America,10-18,Male,4
GAME35843,Majority event however.,Nintendo Switch,Sports,2015-04-24,91.16,26.69,Australia,46+,Female,4
GAME35844,Financial make series take.,PC,RPG,2016-11-02,63.08,23.33,Asia,26-35,Male,7
GAME35845,Finish account fly.,PC,Strategy,2015-04-26,88.16,5.4,Australia,46+,Male,3
GAME35846,Her kid agreement.,PC,Shooter,2020-04-18,30.42,25.28,South America,36-45,Male,2
GAME35847,Model artist see red.,Nintendo Switch,Action,2017-12-06,97.7,2.01,North America,19-25,Male,4
GAME35848,Prepare.,PC,Sports,2024-01-05,17.86,47.68,South America,46+,Male,9
GAME35849,Story this.,Nintendo Switch,Sports,2020-09-10,85.36,2.04,South America,26-35,Male,8
GAME35850,Hope key good.,PS5,Sports,2017-11-13,52.62,6.64,Australia,36-45,Female,3
GAME35851,Yes loss.,Xbox,RPG,2014-12-13,10.09,27.53,Europe,10-18,Female,3
GAME35852,Tough.,Nintendo Switch,Adventure,2024-09-04,3.36,26.77,North America,26-35,Male,8
GAME35853,This enter baby.,Mobile,Adventure,2018-07-25,65.24,31.37,Europe,26-35,Male,7
GAME35854,Fire must suddenly.,Mobile,Shooter,2022-03-29,21.26,45.87,North America,46+,Female,9
GAME35855,Address with chair.,Nintendo Switch,RPG,2016-07-16,83.56,19.46,Europe,26-35,Male,1
GAME35856,Shake live.,Mobile,Action,2018-08-23,11.84,3.47,North America,26-35,Female,4
GAME35857,Add order wide.,PS5,Action,2016-08-20,93.34,46.52,South America,36-45,Male,2
GAME35858,Hundred president.,PC,Shooter,2021-06-29,52.14,46.23,South America,19-25,Male,6
GAME35859,Establish economy.,Xbox,Adventure,2018-10-19,48.19,43.32,South America,36-45,Male,8
GAME35860,Teach.,Nintendo Switch,Strategy,2017-12-08,38.07,43.3,Australia,19-25,Male,10
GAME35861,Five common.,PS5,Adventure,2023-07-02,81.64,27.12,Australia,19-25,Female,7
GAME35862,See resource.,Nintendo Switch,Action,2023-07-05,32.71,1.73,North America,36-45,Female,4
GAME35863,Real most chair.,Mobile,Action,2022-06-01,39.92,43.74,Asia,36-45,Male,9
GAME35864,Suggest meeting so.,Mobile,Strategy,2018-05-12,98.61,43.15,Australia,19-25,Male,3
GAME35865,Tough list if.,Nintendo Switch,Shooter,2022-10-10,15.78,24.25,Asia,26-35,Male,6
GAME35866,Near.,Nintendo Switch,Adventure,2023-01-15,96.65,17.49,Australia,10-18,Female,8
GAME35867,Usually ago prove.,Nintendo Switch,Shooter,2015-07-22,80.05,3.42,North America,36-45,Female,7
GAME35868,Our reveal PM idea.,Xbox,Strategy,2020-02-21,49.47,15.62,South America,10-18,Female,9
GAME35869,Around participant.,PS5,Shooter,2024-08-09,25.73,42.44,North America,26-35,Male,3
GAME35870,Government way.,PC,Shooter,2024-05-09,86.02,36.74,Asia,46+,Male,7
GAME35871,Thing night.,PS5,Action,2014-10-06,23.46,20.69,Asia,19-25,Female,1
GAME35872,Product skill.,Xbox,Strategy,2016-01-04,4.28,23.85,Asia,19-25,Male,8
GAME35873,Community method leave.,PS5,Action,2015-09-14,15.59,13.46,Australia,36-45,Male,7
GAME35874,Relationship finish sing.,Xbox,Sports,2020-05-28,70.97,19.08,South America,26-35,Male,5
GAME35875,You film once.,PS5,Action,2023-10-02,44.59,14.5,North America,36-45,Female,9
GAME35876,Series parent series.,PC,Adventure,2018-09-13,25.07,33.25,North America,19-25,Female,4
GAME35877,Even remain.,PS5,Strategy,2018-08-27,94.61,44.38,South America,36-45,Female,8
GAME35878,Various century.,PC,Shooter,2023-06-24,23.05,17.76,Europe,19-25,Male,4
GAME35879,Success country prove bar.,Xbox,Strategy,2016-12-08,23.21,44.22,South America,10-18,Female,9
GAME35880,Least.,Xbox,Adventure,2021-01-16,35.8,20.93,South America,26-35,Female,4
GAME35881,Song though drive.,PC,Strategy,2021-12-12,26.4,43.04,Australia,46+,Male,1
GAME35882,Mrs amount.,Xbox,Sports,2017-01-12,4.42,15.71,South America,46+,Female,3
